customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
CUST_042797,62,7,232201.69,4,5,5,Champions
CUST_042798,51,7,300141.61,4,5,5,Champions
CUST_042799,21,7,93164.41,5,5,3,Loyal Customers
CUST_042800,15,8,66850.28,5,5,2,Potential Loyalists
CUST_042801,65,9,284308.79,4,5,5,Champions
CUST_042802,604,4,30473.829999999998,1,3,1,At Risk
CUST_042803,159,4,163252.13999999998,2,3,4,At Risk
CUST_042804,202,8,198649.2,2,5,4,Champions
CUST_042805,150,4,71151.82,2,3,2,At Risk
CUST_042806,134,4,71236.44,2,3,2,At Risk
CUST_042807,4,1,37767.96,5,1,1,Potential Loyalists
CUST_042808,14,6,36837.21,5,4,1,Potential Loyalists
CUST_042809,52,7,228088.7,4,5,5,Champions
CUST_042810,9,9,216805.8,5,5,4,Champions
CUST_042811,215,5,54249.86,2,3,2,At Risk
CUST_042812,52,3,12437.189999999999,4,2,1,Potential Loyalists
CUST_042813,63,7,350215.26,4,5,5,Champions
CUST_042814,193,9,308933.12000000005,2,5,5,Champions
CUST_042815,102,4,71782.34,3,3,2,Others
CUST_042816,84,9,250506.35,3,5,5,Champions
CUST_042817,33,7,126247.87000000001,4,5,3,Loyal Customers
CUST_042818,92,8,174257.47,3,5,4,Champions
CUST_042819,89,3,6244.68,3,2,1,New Customers
CUST_042820,469,3,304921.73,1,2,5,Lost Customers
CUST_042821,282,2,237416.85,1,1,5,Lost Customers
CUST_042822,51,6,183338.49,4,4,4,Champions
CUST_042823,68,4,120885.26,4,3,3,Loyal Customers
CUST_042824,106,5,69973.28,3,3,2,Others
CUST_042825,231,7,391224.70999999996,2,5,5,Champions
CUST_042826,114,13,189649.32,3,5,4,Champions
CUST_042827,28,12,749504.6399999999,5,5,5,Champions
CUST_042828,52,6,147490.28,4,4,4,Champions
CUST_042829,40,6,236006.61,4,4,5,Champions
CUST_042830,652,2,113478.86,1,1,3,Lost Customers
CUST_042831,77,5,192043.99,3,3,4,Loyal Customers
CUST_042832,67,4,20906.149999999998,4,3,1,Potential Loyalists
CUST_042833,179,8,135670.93,2,5,3,At Risk
CUST_042834,478,1,148448.55,1,1,4,Lost Customers
CUST_042835,19,3,21714.53,5,2,1,Potential Loyalists
CUST_042836,177,6,273724.71,2,4,5,Champions
CUST_042837,101,8,287410.78,3,5,5,Champions
CUST_042838,207,3,63714.59,2,2,2,Lost Customers
CUST_042839,13,4,47427.46,5,3,1,Potential Loyalists
CUST_042840,486,3,98675.14,1,2,3,Lost Customers
CUST_042841,145,4,177658.53,2,3,4,At Risk
CUST_042842,20,5,31003.07,5,3,1,Potential Loyalists
CUST_042843,194,5,220445.4,2,3,4,At Risk
CUST_042844,54,5,109762.98,4,3,3,Loyal Customers
CUST_042845,51,5,94652.73000000001,4,3,3,Loyal Customers
CUST_042846,205,6,92257.8,2,4,2,At Risk
CUST_042847,217,5,178604.53999999998,2,3,4,At Risk
CUST_042848,59,9,508841.12,4,5,5,Champions
CUST_042849,0,9,308019.95999999996,5,5,5,Champions
CUST_042850,37,6,77877.98,4,4,2,Potential Loyalists
CUST_042851,130,5,16509.48,3,3,1,Others
CUST_042852,73,6,55412.16,4,4,2,Potential Loyalists
CUST_042853,21,4,69396.97,5,3,2,Potential Loyalists
CUST_042854,12,7,122632.04999999999,5,5,3,Loyal Customers
CUST_042855,580,2,1935.83,1,1,1,Lost Customers
CUST_042856,240,2,112505.97,1,1,3,Lost Customers
CUST_042857,244,8,307343.67,1,5,5,Champions
CUST_042858,114,5,276297.13,3,3,5,Loyal Customers
CUST_042859,23,8,288073.73,5,5,5,Champions
CUST_042860,27,3,66462.62,5,2,2,Potential Loyalists
CUST_042861,171,6,205423.51,2,4,4,Champions
CUST_042862,231,7,399834.64,2,5,5,Champions
CUST_042863,188,2,4704.98,2,1,1,Lost Customers
CUST_042865,184,5,386153.57,2,3,5,At Risk
CUST_042866,60,6,228230.21,4,4,5,Champions
CUST_042867,39,5,51375.4,4,3,2,Potential Loyalists
CUST_042868,244,2,201289.91,1,1,4,Lost Customers
CUST_042869,64,7,244463.09,4,5,5,Champions
CUST_042870,44,7,91690.79,4,5,2,Potential Loyalists
CUST_042871,532,2,72313.46,1,1,2,Lost Customers
CUST_042872,36,5,119882.94,4,3,3,Loyal Customers
CUST_042873,68,9,153508.99,4,5,4,Champions
CUST_042874,338,5,125670.65999999999,1,3,3,At Risk
CUST_042875,357,2,57210.31,1,1,2,Lost Customers
CUST_042876,151,2,62993.11,2,1,2,Lost Customers
CUST_042877,1,7,336769.83,5,5,5,Champions
CUST_042878,3,7,403313.87,5,5,5,Champions
CUST_042879,308,3,86512.87,1,2,2,Lost Customers
CUST_042880,41,6,394846.41,4,4,5,Champions
CUST_042881,305,3,111576.14000000001,1,2,3,Lost Customers
CUST_042882,10,5,224096.58000000002,5,3,4,Loyal Customers
CUST_042883,167,4,92265.54,2,3,2,At Risk
CUST_042884,86,8,111037.34999999999,3,5,3,Loyal Customers
CUST_042885,407,6,108083.58,1,4,3,At Risk
CUST_042886,34,7,603384.85,4,5,5,Champions
CUST_042887,324,3,29349.44,1,2,1,Lost Customers
CUST_042888,16,8,177881.43,5,5,4,Champions
CUST_042889,363,4,204457.44,1,3,4,At Risk
CUST_042890,34,4,98524.04999999999,4,3,3,Loyal Customers
CUST_042891,39,2,30003.42,4,1,1,Potential Loyalists
CUST_042892,16,3,29430.829999999998,5,2,1,Potential Loyalists
CUST_042893,300,7,191696.09,1,5,4,Champions
CUST_042894,290,3,50242.46,1,2,2,Lost Customers
CUST_042896,207,5,141641.24,2,3,3,At Risk
CUST_042897,0,4,46074.12,5,3,1,Potential Loyalists
CUST_042898,62,4,29391.85,4,3,1,Potential Loyalists
CUST_042899,80,2,148277.3,3,1,4,New Customers
CUST_042900,97,9,386713.44,3,5,5,Champions
CUST_042901,299,3,137676.79,1,2,3,Lost Customers
CUST_042902,561,3,72628.20999999999,1,2,2,Lost Customers
CUST_042903,79,4,116870.12999999999,3,3,3,Loyal Customers
CUST_042904,88,5,356766.38,3,3,5,Loyal Customers
CUST_042905,27,3,10128.24,5,2,1,Potential Loyalists
CUST_042906,92,11,590741.27,3,5,5,Champions
CUST_042907,9,11,307814.83,5,5,5,Champions
CUST_042908,155,3,40233.880000000005,2,2,1,Lost Customers
CUST_042909,10,6,135182.32,5,4,3,Loyal Customers
CUST_042910,60,5,29311.39,4,3,1,Potential Loyalists
CUST_042911,274,4,79969.26999999999,1,3,2,At Risk
CUST_042912,16,9,413691.16000000003,5,5,5,Champions
CUST_042913,70,4,72746.28,4,3,2,Potential Loyalists
CUST_042914,6,6,339525.69999999995,5,4,5,Champions
CUST_042915,320,8,162837.61000000002,1,5,4,Champions
CUST_042916,178,5,59808.47,2,3,2,At Risk
CUST_042917,242,5,164805.25,1,3,4,At Risk
CUST_042918,61,5,49516.0,4,3,2,Potential Loyalists
CUST_042919,174,3,53053.76,2,2,2,Lost Customers
CUST_042920,274,5,118387.49,1,3,3,At Risk
CUST_042921,88,9,128650.15,3,5,3,Loyal Customers
CUST_042922,267,2,104766.53,1,1,3,Lost Customers
CUST_042923,398,2,89448.73999999999,1,1,2,Lost Customers
CUST_042924,249,3,84185.43000000001,1,2,2,Lost Customers
CUST_042925,119,3,24356.18,3,2,1,New Customers
CUST_042926,203,4,41711.770000000004,2,3,1,At Risk
CUST_042927,36,4,18764.93,4,3,1,Potential Loyalists
CUST_042928,65,4,112507.74,4,3,3,Loyal Customers
CUST_042929,119,6,132334.1,3,4,3,Loyal Customers
CUST_042930,242,9,137505.97,1,5,3,At Risk
CUST_042931,21,9,146428.37,5,5,4,Champions
CUST_042932,15,6,100115.99,5,4,3,Loyal Customers
CUST_042933,129,7,65127.799999999996,3,5,2,Others
CUST_042934,16,5,342040.67,5,3,5,Loyal Customers
CUST_042935,526,2,18631.33,1,1,1,Lost Customers
CUST_042936,462,2,20655.87,1,1,1,Lost Customers
CUST_042937,12,3,35736.06,5,2,1,Potential Loyalists
CUST_042938,30,3,113146.28,5,2,3,Potential Loyalists
CUST_042939,34,5,212035.88,4,3,4,Loyal Customers
CUST_042941,298,2,130259.53,1,1,3,Lost Customers
CUST_042942,71,5,65056.28,4,3,2,Potential Loyalists
CUST_042943,4,6,295390.54,5,4,5,Champions
CUST_042944,40,4,66109.69,4,3,2,Potential Loyalists
CUST_042945,186,3,52303.33,2,2,2,Lost Customers
CUST_042946,24,6,142546.96000000002,5,4,3,Loyal Customers
CUST_042947,79,5,97848.42,3,3,3,Loyal Customers
CUST_042948,133,1,32180.52,3,1,1,New Customers
CUST_042949,136,3,250458.03,2,2,5,Lost Customers
CUST_042950,113,4,68378.37,3,3,2,Others
CUST_042951,572,2,38897.17,1,1,1,Lost Customers
CUST_042952,72,3,79649.89,4,2,2,Potential Loyalists
CUST_042953,3,8,186341.94999999998,5,5,4,Champions
CUST_042954,36,10,190788.73,4,5,4,Champions
CUST_042955,74,5,212960.34999999998,4,3,4,Loyal Customers
CUST_042956,66,6,191034.15,4,4,4,Champions
CUST_042957,161,6,126987.48,2,4,3,At Risk
CUST_042958,309,3,46285.56,1,2,1,Lost Customers
CUST_042959,100,4,107395.04000000001,3,3,3,Loyal Customers
CUST_042960,18,11,285412.45,5,5,5,Champions
CUST_042961,206,5,165455.1,2,3,4,At Risk
CUST_042962,85,10,224086.18,3,5,4,Champions
CUST_042963,60,3,6448.179999999999,4,2,1,Potential Loyalists
CUST_042964,97,8,198520.25,3,5,4,Champions
CUST_042965,97,6,242026.1,3,4,5,Champions
CUST_042966,28,1,7168.69,5,1,1,Potential Loyalists
CUST_042967,74,7,146748.45,4,5,4,Champions
CUST_042968,20,5,107454.34,5,3,3,Loyal Customers
CUST_042969,22,7,107380.7,5,5,3,Loyal Customers
CUST_042970,7,4,96525.84,5,3,3,Loyal Customers
CUST_042971,97,4,168934.36000000002,3,3,4,Loyal Customers
CUST_042972,640,2,41881.7,1,1,1,Lost Customers
CUST_042973,69,7,377327.54000000004,4,5,5,Champions
CUST_042974,40,5,52816.53,4,3,2,Potential Loyalists
CUST_042975,55,2,113788.06,4,1,3,Potential Loyalists
CUST_042976,48,5,131836.49,4,3,3,Loyal Customers
CUST_042977,232,5,152751.83,2,3,4,At Risk
CUST_042978,41,5,102173.14,4,3,3,Loyal Customers
CUST_042979,462,3,199842.59,1,2,4,Lost Customers
CUST_042980,12,6,117203.33000000002,5,4,3,Loyal Customers
CUST_042982,262,7,236204.71,1,5,5,Champions
CUST_042983,114,8,235480.86,3,5,5,Champions
CUST_042984,549,2,175530.13,1,1,4,Lost Customers
CUST_042985,44,5,345999.63,4,3,5,Loyal Customers
CUST_042986,4,6,364202.89,5,4,5,Champions
CUST_042987,239,3,203177.56,1,2,4,Lost Customers
CUST_042988,279,5,149510.15,1,3,4,At Risk
CUST_042989,7,10,346747.9,5,5,5,Champions
CUST_042990,144,3,114545.58,2,2,3,Lost Customers
CUST_042991,3,4,71185.51000000001,5,3,2,Potential Loyalists
CUST_042992,0,6,55475.04,5,4,2,Potential Loyalists
CUST_042993,374,4,118846.78,1,3,3,At Risk
CUST_042994,262,6,74296.90000000001,1,4,2,At Risk
CUST_042996,122,11,174482.78,3,5,4,Champions
CUST_042997,59,4,61664.68,4,3,2,Potential Loyalists
CUST_042998,204,3,17794.6,2,2,1,Lost Customers
CUST_042999,126,5,94116.08,3,3,3,Loyal Customers
CUST_043000,217,5,157137.72,2,3,4,At Risk
CUST_043001,415,2,16450.8,1,1,1,Lost Customers
CUST_043002,16,8,114602.63,5,5,3,Loyal Customers
CUST_043003,19,5,272894.80000000005,5,3,5,Loyal Customers
CUST_043004,614,1,1629.81,1,1,1,Lost Customers
CUST_043005,190,8,124874.5,2,5,3,At Risk
CUST_043006,400,4,144711.65,1,3,3,At Risk
CUST_043007,34,7,137396.47,4,5,3,Loyal Customers
CUST_043008,317,2,15442.189999999999,1,1,1,Lost Customers
CUST_043009,37,10,132802.81,4,5,3,Loyal Customers
CUST_043010,181,1,59374.91,2,1,2,Lost Customers
CUST_043011,96,5,67733.97,3,3,2,Others
CUST_043012,212,3,166864.52,2,2,4,Lost Customers
CUST_043013,303,4,72993.89,1,3,2,At Risk
CUST_043014,420,2,33060.56,1,1,1,Lost Customers
CUST_043015,95,5,132199.31,3,3,3,Loyal Customers
CUST_043016,31,4,194937.80000000002,5,3,4,Loyal Customers
CUST_043017,116,5,99415.67,3,3,3,Loyal Customers
CUST_043018,37,8,213485.62,4,5,4,Champions
CUST_043019,26,6,471015.42,5,4,5,Champions
CUST_043020,11,3,260461.19999999998,5,2,5,Potential Loyalists
CUST_043021,133,5,116346.07,3,3,3,Loyal Customers
CUST_043022,5,7,31478.4,5,5,1,Potential Loyalists
CUST_043023,209,3,204907.78,2,2,4,Lost Customers
CUST_043024,117,2,111259.61,3,1,3,New Customers
CUST_043025,89,5,209905.30000000002,3,3,4,Loyal Customers
CUST_043026,126,4,168508.84,3,3,4,Loyal Customers
CUST_043027,137,5,102687.39,2,3,3,At Risk
CUST_043028,147,2,97062.89,2,1,3,Lost Customers
CUST_043029,47,4,70881.14,4,3,2,Potential Loyalists
CUST_043030,254,5,109122.29,1,3,3,At Risk
CUST_043031,155,5,34586.35,2,3,1,At Risk
CUST_043032,57,4,146373.24,4,3,4,Loyal Customers
CUST_043033,24,7,154881.42,5,5,4,Champions
CUST_043034,43,4,341968.45,4,3,5,Loyal Customers
CUST_043035,216,4,11855.75,2,3,1,At Risk
CUST_043036,49,8,339278.31999999995,4,5,5,Champions
CUST_043037,36,2,16153.4,4,1,1,Potential Loyalists
CUST_043038,95,6,94058.49,3,4,3,Loyal Customers
CUST_043039,445,1,915.28,1,1,1,Lost Customers
CUST_043040,150,11,367489.31,2,5,5,Champions
CUST_043041,17,8,350034.78,5,5,5,Champions
CUST_043042,67,3,25076.41,4,2,1,Potential Loyalists
CUST_043043,92,4,162042.0,3,3,4,Loyal Customers
CUST_043044,121,5,101504.40000000001,3,3,3,Loyal Customers
CUST_043045,346,3,8856.52,1,2,1,Lost Customers
CUST_043046,278,6,149253.26,1,4,4,Champions
CUST_043047,309,1,9910.94,1,1,1,Lost Customers
CUST_043048,14,3,34268.04,5,2,1,Potential Loyalists
CUST_043049,51,5,75989.48000000001,4,3,2,Potential Loyalists
CUST_043050,64,4,29105.83,4,3,1,Potential Loyalists
CUST_043051,54,5,56669.97,4,3,2,Potential Loyalists
CUST_043052,37,6,101590.25,4,4,3,Loyal Customers
CUST_043053,165,4,54974.509999999995,2,3,2,At Risk
CUST_043054,330,1,37119.79,1,1,1,Lost Customers
CUST_043055,65,6,168512.66,4,4,4,Champions
CUST_043056,21,2,26155.699999999997,5,1,1,Potential Loyalists
CUST_043057,63,5,181753.85,4,3,4,Loyal Customers
CUST_043058,81,2,104026.06,3,1,3,New Customers
CUST_043059,653,2,38626.63,1,1,1,Lost Customers
CUST_043060,384,2,42618.61,1,1,1,Lost Customers
CUST_043061,350,6,223350.28000000003,1,4,4,Champions
CUST_043062,80,4,190304.58000000002,3,3,4,Loyal Customers
CUST_043063,149,4,125179.51000000001,2,3,3,At Risk
CUST_043064,92,5,297886.83999999997,3,3,5,Loyal Customers
CUST_043065,69,6,158789.05000000002,4,4,4,Champions
CUST_043066,211,4,118654.10999999999,2,3,3,At Risk
CUST_043067,31,1,31458.99,5,1,1,Potential Loyalists
CUST_043068,71,5,53236.3,4,3,2,Potential Loyalists
CUST_043069,9,3,30511.760000000002,5,2,1,Potential Loyalists
CUST_043070,116,5,212570.69,3,3,4,Loyal Customers
CUST_043071,152,13,362480.28,2,5,5,Champions
CUST_043072,198,4,62499.649999999994,2,3,2,At Risk
CUST_043073,19,5,37798.34,5,3,1,Potential Loyalists
CUST_043074,153,5,57851.659999999996,2,3,2,At Risk
CUST_043075,99,5,35783.6,3,3,1,Others
CUST_043076,58,5,90325.47,4,3,2,Potential Loyalists
CUST_043077,82,13,578414.98,3,5,5,Champions
CUST_043078,18,8,211039.16,5,5,4,Champions
CUST_043079,420,3,78824.59,1,2,2,Lost Customers
CUST_043080,383,6,158665.91,1,4,4,Champions
CUST_043081,266,2,67392.52,1,1,2,Lost Customers
CUST_043082,158,10,299633.66000000003,2,5,5,Champions
CUST_043083,20,4,70971.37,5,3,2,Potential Loyalists
CUST_043084,29,5,110237.48,5,3,3,Loyal Customers
CUST_043085,7,9,101963.18000000001,5,5,3,Loyal Customers
CUST_043086,5,5,40005.380000000005,5,3,1,Potential Loyalists
CUST_043087,64,10,134872.84,4,5,3,Loyal Customers
CUST_043088,387,1,6233.89,1,1,1,Lost Customers
CUST_043089,10,7,252624.03,5,5,5,Champions
CUST_043090,146,5,281932.89999999997,2,3,5,At Risk
CUST_043091,155,5,264797.52,2,3,5,At Risk
CUST_043092,125,6,97929.47,3,4,3,Loyal Customers
CUST_043093,35,4,400751.27,4,3,5,Loyal Customers
CUST_043094,322,7,401904.66000000003,1,5,5,Champions
CUST_043095,521,1,31356.35,1,1,1,Lost Customers
CUST_043096,5,7,96105.03,5,5,3,Loyal Customers
CUST_043097,221,5,376083.43,2,3,5,At Risk
CUST_043098,221,5,60886.71000000001,2,3,2,At Risk
CUST_043099,12,5,100670.14,5,3,3,Loyal Customers
CUST_043100,265,5,96146.42,1,3,3,At Risk
CUST_043101,228,3,18690.25,2,2,1,Lost Customers
CUST_043102,388,5,174421.3,1,3,4,At Risk
CUST_043103,69,4,26039.12,4,3,1,Potential Loyalists
CUST_043104,568,3,143037.54,1,2,3,Lost Customers
CUST_043105,8,2,4546.25,5,1,1,Potential Loyalists
CUST_043106,102,5,124393.62,3,3,3,Loyal Customers
CUST_043107,9,2,2906.77,5,1,1,Potential Loyalists
CUST_043108,448,1,11861.64,1,1,1,Lost Customers
CUST_043109,42,7,221343.03,4,5,4,Champions
CUST_043110,90,8,104330.73999999999,3,5,3,Loyal Customers
CUST_043111,98,9,203045.14,3,5,4,Champions
CUST_043112,110,5,129889.25,3,3,3,Loyal Customers
CUST_043113,204,7,160064.35,2,5,4,Champions
CUST_043114,379,2,17342.64,1,1,1,Lost Customers
CUST_043115,1,4,153127.66,5,3,4,Loyal Customers
CUST_043116,79,3,54796.6,3,2,2,New Customers
CUST_043117,31,8,379218.5,5,5,5,Champions
CUST_043118,14,4,28612.789999999997,5,3,1,Potential Loyalists
CUST_043119,54,5,309112.26,4,3,5,Loyal Customers
CUST_043120,159,5,179801.12,2,3,4,At Risk
CUST_043121,74,3,82024.0,4,2,2,Potential Loyalists
CUST_043122,9,5,119984.43000000001,5,3,3,Loyal Customers
CUST_043123,61,8,177831.87,4,5,4,Champions
CUST_043124,402,2,75650.2,1,1,2,Lost Customers
CUST_043125,194,9,316760.21,2,5,5,Champions
CUST_043126,60,5,40190.479999999996,4,3,1,Potential Loyalists
CUST_043127,107,5,178163.99,3,3,4,Loyal Customers
CUST_043128,65,9,84120.68,4,5,2,Potential Loyalists
CUST_043129,85,5,33358.33,3,3,1,Others
CUST_043130,5,5,73145.31,5,3,2,Potential Loyalists
CUST_043131,399,5,140332.74,1,3,3,At Risk
CUST_043132,344,3,9783.94,1,2,1,Lost Customers
CUST_043133,68,5,24211.82,4,3,1,Potential Loyalists
CUST_043134,100,6,190596.91,3,4,4,Champions
CUST_043135,27,5,120216.77,5,3,3,Loyal Customers
CUST_043136,251,3,33610.39,1,2,1,Lost Customers
CUST_043137,203,8,210779.13,2,5,4,Champions
CUST_043138,110,5,134321.27000000002,3,3,3,Loyal Customers
CUST_043139,108,5,46679.53,3,3,1,Others
CUST_043140,72,6,207846.4,4,4,4,Champions
CUST_043141,180,4,131253.37000000002,2,3,3,At Risk
CUST_043142,107,7,99183.97,3,5,3,Loyal Customers
CUST_043143,43,4,71003.38,4,3,2,Potential Loyalists
CUST_043144,210,4,39389.240000000005,2,3,1,At Risk
CUST_043145,10,6,157052.75,5,4,4,Champions
CUST_043146,363,4,26324.02,1,3,1,At Risk
CUST_043147,137,4,35180.119999999995,2,3,1,At Risk
CUST_043148,115,5,319073.83999999997,3,3,5,Loyal Customers
CUST_043149,25,4,133232.44,5,3,3,Loyal Customers
CUST_043150,115,6,44289.14,3,4,1,Others
CUST_043151,182,5,126878.83,2,3,3,At Risk
CUST_043152,16,12,387548.45,5,5,5,Champions
CUST_043153,53,8,254457.13999999998,4,5,5,Champions
CUST_043154,261,1,20833.17,1,1,1,Lost Customers
CUST_043155,9,4,44170.28,5,3,1,Potential Loyalists
CUST_043156,141,4,81815.17,2,3,2,At Risk
CUST_043157,207,3,45938.61,2,2,1,Lost Customers
CUST_043158,110,3,125440.53,3,2,3,New Customers
CUST_043159,193,6,151904.84,2,4,4,Champions
CUST_043160,25,3,97869.34,5,2,3,Potential Loyalists
CUST_043161,69,3,59367.63,4,2,2,Potential Loyalists
CUST_043162,65,6,157040.91999999998,4,4,4,Champions
CUST_043163,383,5,26223.47,1,3,1,At Risk
CUST_043164,27,5,114414.57,5,3,3,Loyal Customers
CUST_043165,87,4,105243.26999999999,3,3,3,Loyal Customers
CUST_043166,16,2,25239.59,5,1,1,Potential Loyalists
CUST_043167,41,9,123517.79,4,5,3,Loyal Customers
CUST_043168,398,2,28184.949999999997,1,1,1,Lost Customers
CUST_043169,51,4,173679.4,4,3,4,Loyal Customers
CUST_043170,84,5,70318.69,3,3,2,Others
CUST_043171,69,6,196518.68,4,4,4,Champions
CUST_043172,42,5,113041.76,4,3,3,Loyal Customers
CUST_043173,184,2,14312.58,2,1,1,Lost Customers
CUST_043174,67,3,128330.75,4,2,3,Potential Loyalists
CUST_043175,255,3,26868.78,1,2,1,Lost Customers
CUST_043176,90,9,255584.7,3,5,5,Champions
CUST_043177,51,2,17039.56,4,1,1,Potential Loyalists
CUST_043178,90,2,17635.71,3,1,1,New Customers
CUST_043179,205,3,35131.07,2,2,1,Lost Customers
CUST_043180,102,7,79740.41,3,5,2,Others
CUST_043181,58,6,162419.18,4,4,4,Champions
CUST_043182,66,8,256689.88,4,5,5,Champions
CUST_043183,2,8,92238.91,5,5,2,Potential Loyalists
CUST_043184,280,3,149380.79,1,2,4,Lost Customers
CUST_043185,66,6,213646.93,4,4,4,Champions
CUST_043186,203,6,66844.14,2,4,2,At Risk
CUST_043187,250,3,123889.99,1,2,3,Lost Customers
CUST_043188,58,5,110367.47,4,3,3,Loyal Customers
CUST_043189,60,7,285646.83999999997,4,5,5,Champions
CUST_043190,272,8,269136.70999999996,1,5,5,Champions
CUST_043191,19,6,133875.78,5,4,3,Loyal Customers
CUST_043192,359,2,9600.970000000001,1,1,1,Lost Customers
CUST_043193,302,4,257813.1,1,3,5,At Risk
CUST_043194,21,7,81522.45,5,5,2,Potential Loyalists
CUST_043195,259,2,60965.85,1,1,2,Lost Customers
CUST_043196,136,5,161129.91,2,3,4,At Risk
CUST_043197,249,4,104700.73999999999,1,3,3,At Risk
CUST_043198,59,6,181528.63999999998,4,4,4,Champions
CUST_043199,196,5,146835.2,2,3,4,At Risk
CUST_043200,20,7,152930.14,5,5,4,Champions
CUST_043201,2,8,162801.19,5,5,4,Champions
CUST_043202,266,5,398775.29,1,3,5,At Risk
CUST_043203,76,4,184280.75,3,3,4,Loyal Customers
CUST_043204,98,5,75461.66,3,3,2,Others
CUST_043205,88,5,136904.15,3,3,3,Loyal Customers
CUST_043206,0,5,103732.2,5,3,3,Loyal Customers
CUST_043207,92,5,370168.0,3,3,5,Loyal Customers
CUST_043208,44,3,26253.460000000003,4,2,1,Potential Loyalists
CUST_043209,75,6,180006.95,3,4,4,Champions
CUST_043210,53,4,34511.94,4,3,1,Potential Loyalists
CUST_043211,117,5,137717.3,3,3,3,Loyal Customers
CUST_043212,43,8,48317.84,4,5,1,Potential Loyalists
CUST_043213,75,6,233772.53,3,4,5,Champions
CUST_043214,3,6,53356.51,5,4,2,Potential Loyalists
CUST_043215,87,7,197068.9,3,5,4,Champions
CUST_043216,21,8,167684.68,5,5,4,Champions
CUST_043217,75,6,149761.6,3,4,4,Champions
CUST_043218,227,8,107241.0,2,5,3,At Risk
CUST_043219,27,4,108068.45,5,3,3,Loyal Customers
CUST_043220,2,8,175904.97,5,5,4,Champions
CUST_043221,81,3,91568.20999999999,3,2,2,New Customers
CUST_043222,43,5,106361.01,4,3,3,Loyal Customers
CUST_043223,92,4,199913.83,3,3,4,Loyal Customers
CUST_043224,5,3,6398.1900000000005,5,2,1,Potential Loyalists
CUST_043225,21,8,202049.03,5,5,4,Champions
CUST_043226,262,3,103062.27,1,2,3,Lost Customers
CUST_043227,68,5,59925.25,4,3,2,Potential Loyalists
CUST_043228,569,2,20819.67,1,1,1,Lost Customers
CUST_043229,394,4,27945.27,1,3,1,At Risk
CUST_043230,198,4,139034.56,2,3,3,At Risk
CUST_043231,166,3,43797.560000000005,2,2,1,Lost Customers
CUST_043232,20,7,207124.96,5,5,4,Champions
CUST_043233,47,2,67247.97,4,1,2,Potential Loyalists
